TIMESTAMP,ContextTokens,GeneratedTokens
2023-11-16 18:32:46.5171350,1063,426
2023-11-16 18:32:46.5448400,181,201
2023-11-16 18:32:46.8205270,1033,397
2023-11-16 18:32:47.3920570,1054,373
2023-11-16 18:32:47.6898770,399,103
2023-11-16 18:32:47.8307180,1160,434
2023-11-16 18:32:47.8582820,1011,384
2023-11-16 18:32:47.9245090,1006,414
2023-11-16 18:32:48.0490190,389,126
2023-11-16 18:32:48.3181680,397,103
2023-11-16 18:32:48.7101810,409,148
2023-11-16 18:32:48.7545340,1012,373
2023-11-16 18:32:49.0163970,2138,63
2023-11-16 18:32:49.2945070,19,164
2023-11-16 18:32:49.5979420,409,93
2023-11-16 18:32:49.6809120,419,97
2023-11-16 18:32:49.7748400,1062,394
2023-11-16 18:32:49.8038100,1018,407
2023-11-16 18:32:49.9975740,382,88
2023-11-16 18:32:50.3420690,1074,377
2023-11-16 18:32:50.8327360,1314,149
2023-11-16 18:32:51.2674840,1066,429
2023-11-16 18:32:51.2804280,209,181
2023-11-16 18:32:51.4590130,409,93
2023-11-16 18:32:52.0553960,2351,97
2023-11-16 18:32:52.2251750,1192,396
2023-11-16 18:32:52.2561020,1032,388
2023-11-16 18:32:52.2720940,1038,392
2023-11-16 18:32:52.3791800,374,61
2023-11-16 18:32:52.7275640,1095,649
2023-11-16 18:32:52.8180800,1040,393
2023-11-16 18:32:52.8975350,1024,576
2023-11-16 18:32:53.0006670,1027,374
2023-11-16 18:32:53.6371500,1012,394
2023-11-16 18:32:53.7978060,237,14
2023-11-16 18:32:53.8914330,1314,185
2023-11-16 18:32:54.4255630,4077,41
2023-11-16 18:32:54.5534880,206,187
2023-11-16 18:32:54.6013510,987,407
2023-11-16 18:32:54.8983590,388,91
2023-11-16 18:32:54.8987030,1180,596
2023-11-16 18:32:54.9880710,181,181
2023-11-16 18:32:55.4621460,212,217
2023-11-16 18:32:55.7713920,379,98
2023-11-16 18:32:55.7920980,1065,411
2023-11-16 18:32:55.8021520,163,161
2023-11-16 18:32:55.8618430,957,420
2023-11-16 18:32:55.9308710,1176,391
2023-11-16 18:32:56.1076470,1353,224
2023-11-16 18:32:56.1799140,1021,421
2023-11-16 18:32:56.2072770,381,128
2023-11-16 18:32:56.4683540,382,59
2023-11-16 18:32:56.9608830,4116,43
2023-11-16 18:32:57.3467200,1051,408
2023-11-16 18:32:57.4347370,375,77
2023-11-16 18:32:58.2686040,1018,396
2023-11-16 18:32:58.3558680,1028,419
2023-11-16 18:32:58.4231760,1053,385
2023-11-16 18:32:59.4382960,4088,49
2023-11-16 18:32:59.4619870,1313,133
2023-11-16 18:32:59.4624210,200,179
2023-11-16 18:32:59.6176690,377,82
2023-11-16 18:32:59.6565340,4085,150
2023-11-16 18:32:59.8432560,1107,455
2023-11-16 18:33:00.2490860,1053,411
2023-11-16 18:33:00.4083210,1145,456
2023-11-16 18:33:00.4245250,401,105
2023-11-16 18:33:00.5415200,1165,417
2023-11-16 18:33:00.8872830,894,57
2023-11-16 18:33:01.1718810,1314,167
2023-11-16 18:33:01.2569150,995,375
2023-11-16 18:33:01.4276750,242,56
2023-11-16 18:33:01.5522530,1035,428
2023-11-16 18:33:01.6855330,940,384
2023-11-16 18:33:01.7135250,181,100
2023-11-16 18:33:01.7139350,397,105
2023-11-16 18:33:02.1508760,1171,428
2023-11-16 18:33:02.1773500,414,110
2023-11-16 18:33:02.3285620,4093,76
2023-11-16 18:33:02.3982940,999,95
2023-11-16 18:33:02.5939730,1139,399
2023-11-16 18:33:02.6607830,209,162
2023-11-16 18:33:02.6687400,1320,158
2023-11-16 18:33:02.9107260,1010,410
2023-11-16 18:33:02.9286840,1099,396
2023-11-16 18:33:03.0123890,1163,402
2023-11-16 18:33:03.1659740,375,69
2023-11-16 18:33:03.5302680,1115,451
2023-11-16 18:33:03.5676060,310,18
2023-11-16 18:33:04.0205140,1038,399
2023-11-16 18:33:04.1233900,1021,375
2023-11-16 18:33:04.2040190,567,104
2023-11-16 18:33:04.8175270,384,63
2023-11-16 18:33:04.8857880,1314,176
2023-11-16 18:33:05.1870050,396,104
2023-11-16 18:33:05.2739740,237,14
2023-11-16 18:33:05.3219680,1315,197
2023-11-16 18:33:05.3984570,197,217
2023-11-16 18:33:05.5312620,1028,375
2023-11-16 18:33:05.6878130,1004,402
2023-11-16 18:33:05.8176360,396,80
2023-11-16 18:33:05.8515390,181,122
2023-11-16 18:33:05.9614060,194,217
2023-11-16 18:33:05.9771900,1143,427
2023-11-16 18:33:06.1149890,191,194
2023-11-16 18:33:06.7378150,54,139
2023-11-16 18:33:06.8811050,120,12
2023-11-16 18:33:06.9702450,209,217
2023-11-16 18:33:07.1068820,755,104
2023-11-16 18:33:07.1308840,1002,395
2023-11-16 18:33:07.1501040,394,132
2023-11-16 18:33:07.1521500,2375,77
2023-11-16 18:33:07.7552550,203,165
2023-11-16 18:33:07.7847870,4123,40
2023-11-16 18:33:07.8258940,1104,429
2023-11-16 18:33:07.9340010,1001,384
2023-11-16 18:33:08.0049280,169,163
2023-11-16 18:33:08.0200920,1029,443
2023-11-16 18:33:08.1583100,400,99
2023-11-16 18:33:08.5864430,397,89
2023-11-16 18:33:08.6546710,394,86
2023-11-16 18:33:09.2402470,945,375
2023-11-16 18:33:09.4334800,1312,138
2023-11-16 18:33:09.4335650,431,86
2023-11-16 18:33:09.4435460,1103,460
2023-11-16 18:33:09.4798780,1013,402
2023-11-16 18:33:10.4001530,385,64
2023-11-16 18:33:10.4408710,1050,566
2023-11-16 18:33:10.5236240,370,68
2023-11-16 18:33:10.7537880,975,407
2023-11-16 18:33:10.9431200,181,285
2023-11-16 18:33:11.0509450,200,217
2023-11-16 18:33:11.2164590,981,400
2023-11-16 18:33:11.4251550,1029,429
2023-11-16 18:33:11.4859020,212,162
2023-11-16 18:33:11.5682760,4139,40
2023-11-16 18:33:11.7264030,419,159
2023-11-16 18:33:11.7896200,1065,402
2023-11-16 18:33:11.7995780,937,569
2023-11-16 18:33:12.0442170,994,433
2023-11-16 18:33:12.1907540,1013,554
2023-11-16 18:33:12.2598060,404,113
2023-11-16 18:33:12.3067490,851,89
2023-11-16 18:33:12.3608850,1119,432
2023-11-16 18:33:12.4053410,399,98
2023-11-16 18:33:12.4903640,1042,386
2023-11-16 18:33:12.5791870,1179,411
2023-11-16 18:33:12.8479970,215,152
2023-11-16 18:33:12.9405890,200,179
2023-11-16 18:33:13.0108760,4083,59
2023-11-16 18:33:13.6573540,398,138
2023-11-16 18:33:13.7479530,398,134
2023-11-16 18:33:14.1376130,1030,403
2023-11-16 18:33:14.5041240,413,61
2023-11-16 18:33:14.7096950,1120,406
2023-11-16 18:33:14.9729350,1014,402
2023-11-16 18:33:15.2129370,1059,388
2023-11-16 18:33:15.2141810,200,162
2023-11-16 18:33:15.2862360,200,162
2023-11-16 18:33:15.4646630,165,223
2023-11-16 18:33:15.6647710,4105,65
2023-11-16 18:33:15.7152730,1073,429
2023-11-16 18:33:15.8669080,1074,394
2023-11-16 18:33:16.0109510,998,411
2023-11-16 18:33:16.1971590,1046,439
2023-11-16 18:33:16.3279510,1344,56
2023-11-16 18:33:16.4147160,2230,52
2023-11-16 18:33:16.4403910,402,122
2023-11-16 18:33:16.7696880,877,105
2023-11-16 18:33:17.4954240,1543,46
2023-11-16 18:33:17.6728220,69,162
2023-11-16 18:33:17.9497050,1068,388
2023-11-16 18:33:18.0092580,372,83
2023-11-16 18:33:19.0400150,209,162
2023-11-16 18:33:19.3643100,1103,427
2023-11-16 18:33:19.5166020,1300,405
2023-11-16 18:33:19.5385360,1039,395
2023-11-16 18:33:19.5892240,1082,388
2023-11-16 18:33:20.3406150,1108,396
2023-11-16 18:33:20.6705250,382,58
2023-11-16 18:33:20.7610160,1094,411
2023-11-16 18:33:21.2671330,390,77
2023-11-16 18:33:21.3965380,1050,397
2023-11-16 18:33:22.0418980,401,141
2023-11-16 18:33:22.3522270,402,123
2023-11-16 18:33:22.6625270,331,18
2023-11-16 18:33:22.7375050,206,211
2023-11-16 18:33:22.7499670,1062,522
2023-11-16 18:33:22.9188990,1104,396
2023-11-16 18:33:23.1000710,403,88
2023-11-16 18:33:23.1038310,1083,420
2023-11-16 18:33:23.1451320,218,167
2023-11-16 18:33:23.2850050,1004,501
2023-11-16 18:33:23.3073580,1011,429
2023-11-16 18:33:23.5999550,1407,92
2023-11-16 18:33:23.6510900,2332,91
2023-11-16 18:33:23.6744700,394,95
2023-11-16 18:33:23.7751070,382,58
2023-11-16 18:33:23.8989200,1088,400
2023-11-16 18:33:24.3187180,438,99
2023-11-16 18:33:24.3327360,901,74
2023-11-16 18:33:24.5803300,995,551
2023-11-16 18:33:24.6767670,432,104
2023-11-16 18:33:24.6784670,388,95
2023-11-16 18:33:24.8213540,393,89
2023-11-16 18:33:24.8553620,212,217
2023-11-16 18:33:25.3936330,937,415
2023-11-16 18:33:25.6813200,398,89
2023-11-16 18:33:25.7313040,1002,565
2023-11-16 18:33:25.9104780,1004,407
2023-11-16 18:33:26.0670900,1318,157
2023-11-16 18:33:26.0717170,1093,399
2023-11-16 18:33:26.0823710,420,104
2023-11-16 18:33:26.2966010,989,388
2023-11-16 18:33:26.3843410,1026,418
2023-11-16 18:33:26.4400200,1314,155
2023-11-16 18:33:26.4567070,1190,440
2023-11-16 18:33:26.5368530,393,108
2023-11-16 18:33:26.5906930,396,100
2023-11-16 18:33:26.8072000,1315,186
2023-11-16 18:33:26.9938310,1021,375
2023-11-16 18:33:26.9938380,1043,531
2023-11-16 18:33:27.0211460,1491,66
2023-11-16 18:33:27.1148020,4076,136
2023-11-16 18:33:27.6909210,1002,395
2023-11-16 18:33:28.0809380,1023,429
2023-11-16 18:33:28.2632120,1091,397
2023-11-16 18:33:28.2909560,2490,78
2023-11-16 18:33:28.3308300,1135,430
2023-11-16 18:33:28.4516930,4089,86
2023-11-16 18:33:28.7226630,1312,156
2023-11-16 18:33:28.8570020,436,114
2023-11-16 18:33:29.2644640,21,139
2023-11-16 18:33:29.6565720,4072,237
2023-11-16 18:33:29.8125550,215,212
2023-11-16 18:33:29.9498220,1080,427
2023-11-16 18:33:30.1541350,4076,35
2023-11-16 18:33:30.3603680,1093,427
2023-11-16 18:33:30.5956810,1006,384
2023-11-16 18:33:30.7436860,165,159
2023-11-16 18:33:30.8398520,1127,396
2023-11-16 18:33:31.0025670,1312,230
2023-11-16 18:33:31.2481890,4080,51
2023-11-16 18:33:31.3720740,407,124
2023-11-16 18:33:31.5426080,4093,71
2023-11-16 18:33:31.6830640,1128,427
2023-11-16 18:33:32.3524440,1005,556
2023-11-16 18:33:32.7651090,1008,401
2023-11-16 18:33:32.9586380,1010,388
2023-11-16 18:33:33.3272040,396,101
2023-11-16 18:33:33.8584120,200,183
2023-11-16 18:33:33.8762960,1005,393
2023-11-16 18:33:34.2472110,1089,396
2023-11-16 18:33:34.2527970,1407,92
2023-11-16 18:33:34.6374640,1060,383
2023-11-16 18:33:34.6392520,396,76
2023-11-16 18:33:34.6624670,296,18
2023-11-16 18:33:34.9702200,1139,407
2023-11-16 18:33:35.2093380,203,217
2023-11-16 18:33:35.2560710,44,141
2023-11-16 18:33:35.6610910,1093,429
2023-11-16 18:33:35.9164790,1005,414
2023-11-16 18:33:35.9560010,1086,423
2023-11-16 18:33:36.2424400,1038,375
2023-11-16 18:33:36.3260510,1104,396
2023-11-16 18:33:36.7049640,937,571
2023-11-16 18:33:37.0701490,1060,395
2023-11-16 18:33:37.3658700,421,93
2023-11-16 18:33:37.4346460,1056,383
2023-11-16 18:33:37.5753180,407,95
2023-11-16 18:33:37.6302920,4076,29
2023-11-16 18:33:38.1631110,402,78
2023-11-16 18:33:38.2570750,203,181
2023-11-16 18:33:38.4406410,1320,286
2023-11-16 18:33:38.4907200,203,183
2023-11-16 18:33:38.5339370,206,179
2023-11-16 18:33:38.7314870,1101,378
2023-11-16 18:33:39.0785500,1051,389
2023-11-16 18:33:39.1121970,4100,46
2023-11-16 18:33:39.8857050,1016,396
2023-11-16 18:33:40.0266930,950,590
2023-11-16 18:33:40.1484520,398,90
2023-11-16 18:33:40.5049310,1041,400
2023-11-16 18:33:40.5903410,1109,398
2023-11-16 18:33:40.6097780,197,217
2023-11-16 18:33:40.6939600,982,414
2023-11-16 18:33:41.0079060,1038,396
2023-11-16 18:33:41.1647330,390,74
2023-11-16 18:33:41.1650430,1073,393
2023-11-16 18:33:41.3491590,397,82
2023-11-16 18:33:41.3750080,387,68
2023-11-16 18:33:41.7359490,402,92
2023-11-16 18:33:41.9241770,4082,44
2023-11-16 18:33:42.1294950,401,87
2023-11-16 18:33:42.5593580,181,119
2023-11-16 18:33:42.5837290,203,159
2023-11-16 18:33:42.8263010,400,84
2023-11-16 18:33:42.9177150,1021,392
2023-11-16 18:33:42.9296610,1046,566
2023-11-16 18:33:43.2802370,1077,375
2023-11-16 18:33:43.5245050,1052,429
2023-11-16 18:33:44.7661160,400,82
2023-11-16 18:33:44.8558980,1131,406
2023-11-16 18:33:45.2848120,407,147
2023-11-16 18:33:45.3036940,51,93
2023-11-16 18:33:45.4566050,1207,408
2023-11-16 18:33:45.7378430,409,92
2023-11-16 18:33:46.0403280,386,39
2023-11-16 18:33:46.0989220,3115,66
2023-11-16 18:33:46.3605300,3313,51
2023-11-16 18:33:46.7336090,382,84
2023-11-16 18:33:46.9385330,1318,192
2023-11-16 18:33:47.0093710,197,152
2023-11-16 18:33:47.1375520,1123,402
2023-11-16 18:33:47.3008790,397,91
2023-11-16 18:33:47.4678840,181,89
2023-11-16 18:33:47.4754110,396,127
2023-11-16 18:33:47.6149410,1075,500
2023-11-16 18:33:47.8978870,4079,55
2023-11-16 18:33:47.9534990,181,211
2023-11-16 18:33:48.1883490,212,217
2023-11-16 18:33:48.2881960,1066,388
2023-11-16 18:33:48.4213990,375,63
2023-11-16 18:33:48.4946650,165,223
2023-11-16 18:33:48.6487580,1314,228
2023-11-16 18:33:48.8926750,416,95
2023-11-16 18:33:49.0406560,1080,397
2023-11-16 18:33:49.0457470,1069,398
2023-11-16 18:33:49.1807120,1034,437
2023-11-16 18:33:49.4528820,200,161
2023-11-16 18:33:49.6980330,1048,415
2023-11-16 18:33:50.0445020,206,217
2023-11-16 18:33:50.4797670,1030,396
2023-11-16 18:33:51.0980340,406,108
2023-11-16 18:33:51.1668520,1049,398
2023-11-16 18:33:51.3022220,996,395
2023-11-16 18:33:51.5070140,1095,410
2023-11-16 18:33:51.8766930,1068,385
2023-11-16 18:33:52.0085670,1013,552
2023-11-16 18:33:52.1417880,1025,411
2023-11-16 18:33:52.2965620,47,201
2023-11-16 18:33:52.3449320,194,190
2023-11-16 18:33:52.3526620,169,205
2023-11-16 18:33:52.4514350,417,90
2023-11-16 18:33:52.7812590,394,91
2023-11-16 18:33:52.9853210,200,152
2023-11-16 18:33:53.1005700,4111,38
2023-11-16 18:33:53.1870030,1067,409
2023-11-16 18:33:53.3490200,1317,135
2023-11-16 18:33:53.4889130,21,195
2023-11-16 18:33:53.8836980,128,211
2023-11-16 18:33:53.8900470,1134,518
2023-11-16 18:33:54.7262760,1090,399
2023-11-16 18:33:54.9297110,1030,408
2023-11-16 18:33:54.9822800,1128,410
2023-11-16 18:33:55.0550240,1132,396
2023-11-16 18:33:55.4559500,1053,559
2023-11-16 18:33:55.4710050,374,135
2023-11-16 18:33:55.8092170,1295,68
2023-11-16 18:33:56.3722730,1052,429
2023-11-16 18:33:56.5678170,200,179
2023-11-16 18:33:56.6864980,1058,415
2023-11-16 18:33:56.7316170,377,59
2023-11-16 18:33:56.8301900,1314,153
2023-11-16 18:33:57.0002690,1055,400
2023-11-16 18:33:57.4769360,379,67
2023-11-16 18:33:57.5465180,1313,156
2023-11-16 18:33:57.8556940,1087,388
2023-11-16 18:33:58.0622640,1051,393
2023-11-16 18:33:58.1781150,200,168
2023-11-16 18:33:58.3873450,1039,388
2023-11-16 18:33:58.4271160,1110,440
2023-11-16 18:33:58.6737900,120,12
2023-11-16 18:33:59.0829950,181,220
2023-11-16 18:33:59.1042950,387,89
2023-11-16 18:33:59.1061040,206,193
2023-11-16 18:33:59.5048100,2175,70
2023-11-16 18:33:59.6940500,428,130
2023-11-16 18:33:59.8766770,1077,376
2023-11-16 18:34:00.5288700,1038,429
2023-11-16 18:34:00.5686340,197,217
2023-11-16 18:34:00.6718770,4101,79
2023-11-16 18:34:00.7616650,1010,393
2023-11-16 18:34:01.0650770,1021,398
2023-11-16 18:34:01.1683040,200,179
2023-11-16 18:34:01.2583960,1077,401
2023-11-16 18:34:01.6326170,405,110
2023-11-16 18:34:01.7153950,1301,377
2023-11-16 18:34:02.0788330,26,167
2023-11-16 18:34:02.1108170,1123,429
2023-11-16 18:34:02.1951100,408,87
2023-11-16 18:34:02.9093810,4085,48
2023-11-16 18:34:02.9587240,395,96
2023-11-16 18:34:03.2224500,398,90
2023-11-16 18:34:03.2715730,1049,394
2023-11-16 18:34:03.4769050,393,102
2023-11-16 18:34:03.8221200,200,217
2023-11-16 18:34:03.9322460,4079,54
2023-11-16 18:34:03.9776250,393,110
2023-11-16 18:34:04.2600850,4093,34
2023-11-16 18:34:04.4506060,1060,383
2023-11-16 18:34:04.7850180,418,110
2023-11-16 18:34:04.8678100,200,183
2023-11-16 18:34:04.8693050,3222,54
2023-11-16 18:34:05.0654880,1083,387
2023-11-16 18:34:05.0876160,181,144
2023-11-16 18:34:05.3169830,1056,403
2023-11-16 18:34:05.3309780,384,59
2023-11-16 18:34:05.3615490,1095,428
2023-11-16 18:34:05.3758380,397,62
2023-11-16 18:34:05.3995020,206,161
2023-11-16 18:34:05.5284480,1636,78
2023-11-16 18:34:05.7435410,4128,41
2023-11-16 18:34:05.9865500,979,91
2023-11-16 18:34:06.0167850,372,95
2023-11-16 18:34:06.5527450,4084,47
2023-11-16 18:34:07.0612930,1049,401
2023-11-16 18:34:07.2946660,1062,522
2023-11-16 18:34:07.4228530,200,162
2023-11-16 18:34:08.4334810,242,14
2023-11-16 18:34:08.9408550,1091,399
2023-11-16 18:34:09.0035500,1018,429
2023-11-16 18:34:09.4347270,4080,155
2023-11-16 18:34:09.8696150,1315,197
2023-11-16 18:34:10.3723190,206,152
2023-11-16 18:34:10.3890360,1315,207
2023-11-16 18:34:10.3890420,1059,401
2023-11-16 18:34:10.4830240,399,144
2023-11-16 18:34:10.7326480,1087,388
2023-11-16 18:34:10.7414880,408,96
2023-11-16 18:34:10.9579970,165,189
2023-11-16 18:34:11.0917060,402,156
2023-11-16 18:34:11.3610370,1097,500
2023-11-16 18:34:11.3984340,408,144
2023-11-16 18:34:11.5107550,206,169
2023-11-16 18:34:11.6138930,1090,427
2023-11-16 18:34:11.6450400,4075,40
2023-11-16 18:34:11.8000940,1054,514
2023-11-16 18:34:11.8098610,169,164
2023-11-16 18:34:12.2041920,1030,402
2023-11-16 18:34:12.3175530,981,398
2023-11-16 18:34:12.5453700,1004,394
2023-11-16 18:34:12.5693320,200,161
2023-11-16 18:34:12.7028040,374,114
2023-11-16 18:34:12.9791110,2735,134
2023-11-16 18:34:13.0318990,1349,270
2023-11-16 18:34:13.6208620,399,137
2023-11-16 18:34:14.2422890,1020,402
2023-11-16 18:34:14.5310770,4079,40
2023-11-16 18:34:14.6138200,404,147
2023-11-16 18:34:14.8587450,416,88
2023-11-16 18:34:14.9989500,376,72
2023-11-16 18:34:15.1509710,381,69
2023-11-16 18:34:15.4040510,4090,48
2023-11-16 18:34:15.4309520,1050,411
2023-11-16 18:34:15.5504310,1064,396
2023-11-16 18:34:15.6320780,425,72
2023-11-16 18:34:15.6505940,1012,406
2023-11-16 18:34:15.8085750,2584,161
2023-11-16 18:34:16.0388050,417,158
2023-11-16 18:34:16.0572060,1080,467
2023-11-16 18:34:16.1383100,14050,39
2023-11-16 18:34:16.1998800,400,111
2023-11-16 18:34:16.3453920,1044,411
2023-11-16 18:34:16.7303910,1068,958
2023-11-16 18:34:16.7963470,4134,49
2023-11-16 18:34:17.0242270,406,86
2023-11-16 18:34:17.0955780,1068,395
2023-11-16 18:34:17.1150050,1301,398
2023-11-16 18:34:17.1248320,1313,207
2023-11-16 18:34:17.5449240,949,96
2023-11-16 18:34:17.6835470,400,114
2023-11-16 18:34:18.1084450,396,109
2023-11-16 18:34:18.3048990,398,113
2023-11-16 18:34:18.3492590,390,127
2023-11-16 18:34:18.4617950,1047,398
2023-11-16 18:34:18.5226020,467,83
2023-11-16 18:34:18.9883850,4078,494
2023-11-16 18:34:19.0027260,1105,391
2023-11-16 18:34:19.1411750,181,95
2023-11-16 18:34:19.3087170,203,152
2023-11-16 18:34:19.5506100,4081,43
2023-11-16 18:34:19.5689810,392,91
2023-11-16 18:34:20.0205860,1137,396
2023-11-16 18:34:20.0883650,372,57
2023-11-16 18:34:20.2335450,377,84
2023-11-16 18:34:20.4458150,1105,396
2023-11-16 18:34:20.6944250,1010,398
2023-11-16 18:34:20.9023740,1066,388
2023-11-16 18:34:21.0258610,1101,411
2023-11-16 18:34:21.2607250,215,162
2023-11-16 18:34:21.5575670,961,418
2023-11-16 18:34:21.9659100,423,79
2023-11-16 18:34:22.2624930,4130,48
2023-11-16 18:34:22.4336560,1080,429
2023-11-16 18:34:22.7521510,4090,41
2023-11-16 18:34:23.2100520,181,315
2023-11-16 18:34:23.2614510,1054,424
2023-11-16 18:34:23.3777410,424,89
2023-11-16 18:34:23.4835370,1104,374
2023-11-16 18:34:23.5718060,197,217
2023-11-16 18:34:23.5729550,1004,411
2023-11-16 18:34:23.6499830,1123,429
2023-11-16 18:34:23.7148890,405,95
2023-11-16 18:34:23.9880650,1151,411
2023-11-16 18:34:23.9883980,421,94
2023-11-16 18:34:24.0947180,1080,396
2023-11-16 18:34:24.1113510,977,401
2023-11-16 18:34:24.5385730,200,217
2023-11-16 18:34:24.6569140,1145,379
2023-11-16 18:34:24.7486840,1316,234
2023-11-16 18:34:24.9136680,1998,58
2023-11-16 18:34:24.9166430,1025,452
2023-11-16 18:34:24.9171610,4080,54
2023-11-16 18:34:24.9826350,961,418
2023-11-16 18:34:24.9926930,404,86
2023-11-16 18:34:25.1975990,4085,79
2023-11-16 18:34:25.3031780,1087,569
2023-11-16 18:34:25.4517520,1137,385
2023-11-16 18:34:25.6440130,1129,375
2023-11-16 18:34:25.7373720,1000,396
2023-11-16 18:34:25.8391030,421,97
2023-11-16 18:34:25.8688430,4081,39
2023-11-16 18:34:26.2931690,440,88
2023-11-16 18:34:26.5007760,404,98
2023-11-16 18:34:26.5199840,1065,393
2023-11-16 18:34:26.7888490,1101,418
2023-11-16 18:34:26.9664890,194,217
2023-11-16 18:34:26.9936030,1041,426
2023-11-16 18:34:27.0877460,200,183
2023-11-16 18:34:27.1324450,907,92
2023-11-16 18:34:27.1419210,4091,34
2023-11-16 18:34:27.3689350,1095,387
2023-11-16 18:34:27.4345820,4085,94
2023-11-16 18:34:28.0237200,414,90
2023-11-16 18:34:28.0350890,4084,36
2023-11-16 18:34:28.1336880,194,177
2023-11-16 18:34:28.2992880,418,146
2023-11-16 18:34:28.3217470,1129,395
2023-11-16 18:34:28.3321230,1069,419
2023-11-16 18:34:28.4296200,4082,41
2023-11-16 18:34:28.5018550,446,83
2023-11-16 18:34:28.6411500,401,77
2023-11-16 18:34:28.8843850,408,98
2023-11-16 18:34:28.9156640,1314,164
2023-11-16 18:34:28.9400430,194,217
2023-11-16 18:34:29.2326410,314,18
2023-11-16 18:34:29.3109860,1049,440
2023-11-16 18:34:29.4189490,194,217
2023-11-16 18:34:29.4605690,1091,383
2023-11-16 18:34:29.4646130,403,93
2023-11-16 18:34:29.5490630,404,92
2023-11-16 18:34:29.6382290,1087,568
2023-11-16 18:34:29.9996420,1059,415
2023-11-16 18:34:30.0088210,4092,113
2023-11-16 18:34:30.1169280,391,106
2023-11-16 18:34:30.6733410,387,71
2023-11-16 18:34:30.8569410,1574,56
2023-11-16 18:34:31.4735980,401,103
2023-11-16 18:34:31.4876790,181,115
2023-11-16 18:34:31.5035780,1064,420
2023-11-16 18:34:31.5706160,206,183
2023-11-16 18:34:31.5777230,4081,28
2023-11-16 18:34:31.6277580,1159,400
2023-11-16 18:34:31.7261510,11,161
2023-11-16 18:34:31.8068420,1075,375
2023-11-16 18:34:31.8963130,1053,396
2023-11-16 18:34:32.0497420,1030,404
2023-11-16 18:34:32.9330590,388,79
2023-11-16 18:34:33.1721320,1090,427
2023-11-16 18:34:33.3042210,1112,377
2023-11-16 18:34:33.4248600,1082,450
2023-11-16 18:34:33.7593360,206,217
2023-11-16 18:34:33.8706100,1479,86
2023-11-16 18:34:34.1011700,1044,411
2023-11-16 18:34:34.3525560,1074,378
2023-11-16 18:34:34.7135280,4089,101
2023-11-16 18:34:34.8882310,36,179
2023-11-16 18:34:34.9253170,1058,397
2023-11-16 18:34:35.5575800,302,18
2023-11-16 18:34:35.5800300,197,162
2023-11-16 18:34:35.8592960,203,217
2023-11-16 18:34:36.1599750,402,130
2023-11-16 18:34:36.1744310,377,123
2023-11-16 18:34:36.3244680,1095,378
2023-11-16 18:34:36.4515520,428,74
2023-11-16 18:34:36.4887420,1115,415
2023-11-16 18:34:36.4916500,181,84
2023-11-16 18:34:37.2599240,378,80
2023-11-16 18:34:37.3503960,378,55
2023-11-16 18:34:37.3991980,200,163
2023-11-16 18:34:37.4574650,1137,385
2023-11-16 18:34:37.5092960,1140,411
2023-11-16 18:34:37.5694600,1313,187
2023-11-16 18:34:37.7175570,431,97
2023-11-16 18:34:38.0679540,404,85
2023-11-16 18:34:38.0733460,1030,388
2023-11-16 18:34:38.1639020,1133,425
2023-11-16 18:34:38.1642470,379,59
2023-11-16 18:34:38.4446710,396,199
2023-11-16 18:34:38.6070620,1063,397
2023-11-16 18:34:38.7567390,1059,411
2023-11-16 18:34:38.7597700,1174,387
2023-11-16 18:34:39.1883550,1079,409
2023-11-16 18:34:39.4219780,393,93
2023-11-16 18:34:39.4604030,326,18
2023-11-16 18:34:39.5987100,379,93
2023-11-16 18:34:39.9168890,1030,389
2023-11-16 18:34:40.6738920,388,77
2023-11-16 18:34:40.9306020,4142,139
2023-11-16 18:34:40.9655210,1059,385
2023-11-16 18:34:40.9735320,1080,429
2023-11-16 18:34:41.1862060,1084,388
2023-11-16 18:34:41.4755300,1042,394
2023-11-16 18:34:41.9286940,1115,385
2023-11-16 18:34:42.0928810,1166,418
2023-11-16 18:34:42.2368000,382,81
2023-11-16 18:34:42.3829220,1107,414
2023-11-16 18:34:42.5303910,1054,403
2023-11-16 18:34:42.6348030,1128,375
2023-11-16 18:34:42.6619710,403,107
2023-11-16 18:34:42.8481430,1084,419
2023-11-16 18:34:43.0488070,167,217
2023-11-16 18:34:43.0493640,209,164
2023-11-16 18:34:43.2320690,384,50
2023-11-16 18:34:43.2701320,390,83
2023-11-16 18:34:43.2804390,388,92
2023-11-16 18:34:43.4294320,395,95
2023-11-16 18:34:43.5036840,463,97
2023-11-16 18:34:43.5142240,392,95
2023-11-16 18:34:43.5885360,4094,333
2023-11-16 18:34:43.6120290,386,73
2023-11-16 18:34:43.6468470,382,111
2023-11-16 18:34:43.7222690,1020,411
2023-11-16 18:34:43.7515050,4122,162
2023-11-16 18:34:44.7419560,401,121
2023-11-16 18:34:44.7438710,1104,417
2023-11-16 18:34:44.8007100,1055,452
2023-11-16 18:34:44.9394590,388,88
2023-11-16 18:34:44.9762530,399,130
2023-11-16 18:34:45.4050400,1080,512
2023-11-16 18:34:45.6437320,200,165
2023-11-16 18:34:45.8368840,1032,97
2023-11-16 18:34:45.9797570,401,116
2023-11-16 18:34:45.9891160,1001,393
2023-11-16 18:34:46.0331940,1130,428
2023-11-16 18:34:46.3919720,1056,438
2023-11-16 18:34:46.4053540,1151,423
